ID,Data,View_time,searched_game,watched,channel_name,language,last_game_name,stream_title,stream_tags,classification_labels,is_branded_content
59,2025-04-07 08:15,342,grand-theft-auto-v,True,kingdefender_,th,Grand Theft Auto V,อยากเห็นหน้าทะเล : XDGang #64Bit,"['64bit', 'fivem', 'XDgang', 'GarndTheftAutoV', 'ภาษาไทย']",['MatureGame'],False
59,2025-04-07 08:15,342,grand-theft-auto-v,False,Pingn,en,Grand Theft Auto V,Hydrate Rp | DOING STUFF [Subgoal 280/300],['English'],['MatureGame'],True
60,2025-04-07 08:23,594,minecraft,True,PewDiePie,en,Minecraft,Minecraft Monday ∞ Binge @PewDiePie vids 24/7 with chat ∞ !video,"['Minecraft', 'YouTube', 'AlwaysOn', 'English', 'Rerun']",[],True
60,2025-04-07 08:23,594,minecraft,False,にゅーねっと,ja,Minecraft,【HIVE】マイクロハブ追加いつなんだろうね!(っ ॑꒳ ॑c)クエスト耐久！【HIVE/マイクラ/雑談】,"['日本語', '見る専大歓迎', 'マインクラフト', '耐久配信']",[],False
60,2025-04-07 08:23,594,minecraft,False,gkey,en,Minecraft,"🟪17,000+ DAYS Hardcore Minecraft🟪!project !tour !socials🟪",['English'],[],False
61,2025-04-07 08:34,373,counter-strike,True,dima_wallhacks,en,Counter-Strike,🔴 Mongolz vs. Apogee | PGL Bucharest CO-STREAM 🔴 !map !disability,"['140IQ', 'English', 'ASMR', 'forsen']",['MatureGame'],False
61,2025-04-07 08:34,373,counter-strike,False,HaiXxd,en,Counter-Strike,"🔥ROAD TO 25,000 PREMIER RATING🔥","['cs', 'CS2', 'HaiX', 'English']","['MatureGame', 'ProfanityVulgarity']",False
61,2025-04-07 08:34,373,counter-strike,False,olofmeister,en,Counter-Strike,🟢 PREMIER WITH THE BOYS 🟢 PRAY FOR US 🟢 !skinplace !socials !discord,"['PLAYING', 'pro', 'English', 'beast', 'twotimemajorwinner', 'CS2', 'legend', 'chill', 'Boomer']",['MatureGame'],False
62,2025-04-07 12:01,456,valorant,True,eggwick,en,VALORANT,Can two Radiant Carry BRONZES Against Diamonds?? (they will) 🦉 !socials !discord,"['english', 'vtuber', 'English']",[],False
62,2025-04-07 12:01,456,valorant,False,Grimm,en,VALORANT,🟥NO MORE MISTER NICE GUY🟥LOCKED IN GAMING🟥I AM THE BEST🟥YOU WERE HERE🟥BEST SAGE WORLDWIDE🟥,['English'],[],False
62,2025-04-07 12:01,456,valorant,False,joshseki,en,VALORANT,good morning ranked | !discord !newvid,"['English', 'ClosedCaptions', 'Korean', 'Radiant', 'Kpop', 'Anime']",[],False
63,2025-04-07 12:10,585,fortnite,False,TypicalGamer,en,Fortnite,[DROPS ON] FREE EMOTE!! *WATCH 2 HOURS TO CLAIM* 👑 CASH CUP FINALS 👑 @richhomiequinn Coaching!,"['English', 'PC', 'Multiplayer', 'PvP', 'Fortnite', 'DropsEnabled']",[],False
63,2025-04-07 12:10,585,fortnite,False,michazoggt,de,Fortnite,!Drops on! No build mit EUCH,"['Deutsch', 'DropsAktiviert']",[],False
63,2025-04-07 12:10,585,fortnite,True,えいむ_,ja,Fortnite,練習,"['PC', 'controllerplayer', 'gameplays', '日本語', 'fortnite', 'Drops有効']",[],False
64,2025-04-07 12:22,463,league-of-legends,False,Rataaa,en,League of Legends,[C1] INSANE NUNU BIG BRAIN 500 IQ JUNGLE TRACKING 100% KP NUNU TECH,"['English', 'Asian', 'Challenger', 'AMA', 'Anime', 'BuildingCommunity', 'BuildingMyCommunity', 'chattingwithviewers', 'NunuandWillump', 'dailystreamer']",[],False
64,2025-04-07 12:22,463,league-of-legends,False,Azzapp,en,League of Legends,AZZAPP IN KOREA🟢NEVER FF🟢NEVER  DODGE🟢 NEVER  TYPE🟢 CAN WIN🟢 ALWAYS IMPROVE🟢GM TODAY🟢 !operagx,"['nobackseating', 'challenge', 'velkoz', 'league', 'leagueoflegends', 'challenger', 'English', 'NeverSurrender', 'NeverFF', 'UNYIELDINGSPIRIT']",[],False
