ID,Data,View_time,searched_game,watched,channel_name,language,last_game_name,stream_title,stream_tags,classification_labels,is_branded_content
14,2025-03-27 08:10,337,grand-theft-auto-v,False,SeergioRP,pt,Grand Theft Auto V,🔞 🔴 VOVO DO CR$ME 🔴OBRIGADO PELA PRESSENÇA DE VOÇES,"['Português', 'Reposição']",['MatureGame'],False
15,2025-03-27 08:18,355,roblox,True,surtadoxofc,pt,ROBLOX,2x pontos|LIVE ON SURTADO-X BLOX,"['bloxfruitslive', 'Bloxfruit', 'BloxFruitsRoblox', 'bloxfruits', 'portugués', 'Português']",[],False
15,2025-03-27 08:18,355,roblox,False,odkoproprio,pt,ROBLOX,Roblox com os cria,['Português'],[],False
15,2025-03-27 08:18,355,roblox,False,imraphazinn,pt,ROBLOX,Fisch,"['Português', 'Fisch', 'FischRoblox', 'plsdonate', 'plsdonatelivestream']",[],False
16,2025-03-27 08:25,546,the-sims-4,False,DannyPlaysTV_,pt,The Sims 4,[+18] OIEEEEEE BOM DIA,"['Português', 'untildawn', 'jogodeps2', 'jogosantigos']",[],False
16,2025-03-27 08:25,546,the-sims-4,True,TitaSophie,pt,The Sims 4,✨ Nova Fase para Helena e Selena Starford! | The Sims 4,"['Mulher', 'jogos', 'Português', 'mulheresgamers', 'LGBTQFriendly', 'Casual', 'TDA']",[],False
16,2025-03-27 08:25,546,the-sims-4,False,Midical_,pt,The Sims 4,testando nossa pensão,"['simulação', 'mulher', 'Português']",[],False
17,2025-03-27 12:00,503,grand-theft-auto-v,True,bibitenebroza,pt,Grand Theft Auto V,+18 ENTREI EM UMA FAC DE MULHERES EMPODERADAS (METACITY RP)| !PIX !BRISANET,"['TRANS', 'Português', 'dbd', 'dbddeadbydaylgiht', 'top1dbd', 'dbdmainsurvivor']",['MatureGame'],False
17,2025-03-27 12:00,503,grand-theft-auto-v,False,niickrp,pt,Grand Theft Auto V,+18 [CPX] - SORTEIO DE AL 16H - 3° SGT GTM - NICKZADA - Siga @niickrp ❗️ GTM ❗️ SUB ❗️ COMANDOS ❗️ INSTA ❗️ PIX ❗️ SOCIAIS ❗️,"['COMPLEXO', 'cpx', 'PｖP', 'GTM', 'gtmcomplexo', 'Português', 'fivem', 'gta', 'frontpage', 'holidayhoopla']",['MatureGame'],False
17,2025-03-27 12:00,503,grand-theft-auto-v,False,NTV_Games,pt,Grand Theft Auto V,🔞 🟢AO VIVO🟢 🔫PRODIGY SERVE NOVO🔫 ❗Comandos ❗Pix ❗Instagram ❗tiktok ❗Rs pedir musica..,['Português'],['MatureGame'],False
18,2025-03-27 12:11,460,ea-sports-fc-25,False,miguelitodoarrocha,pt,EA Sports FC 25,💥quinta de packs e MT MT  da WL   - bem vindos a live do Miguelito Do Arrocha,"['Português', 'Portugal', 'Competitivo', 'resenha', 'Resenhando', 'ultimateteam', 'fifa', 'EAFC', 'eafc25', 'eafcsports']",[],False
18,2025-03-27 12:11,460,ea-sports-fc-25,False,paivinha29,pt,EA Sports FC 25,QUAL EVO EU DEVO FAZER NO ETERNO DE ATACANTE? 6 ICONS HOJE  !CURSO  !COINS  !TRUST  !TRADE,"['Português', 'paivinha29', 'Futebol', 'entretenimiento']",[],False
18,2025-03-27 12:11,460,ea-sports-fc-25,False,oBruxoFut,pt,EA Sports FC 25,✨ PREMIAÇÃO RIVALS + TERMINANDO O GULLIT E MATA-MATA ❗️tatica ❗️st ❗️lurdinha,"['Português', 'muitoelegante', 'charmoso', 'bonito', 'inteligente', 'carismático', 'educado', 'proplayer', 'futebol', 'fitness']",[],False
19,2025-03-27 12:20,353,minecraft,False,aFranzita,pt,Minecraft,Chegou o grande dia... BORA ENFRENTAR O DRAGÃO | DROP de Capa do Minecraft ATIVO,"['PortuguêsBR', 'Português', 'jogo', 'mulherjogando', 'localseguro', 'aventura', 'noobstreamer', 'survival', 'RecompensasEspetadores']",[],False
19,2025-03-27 12:20,353,minecraft,True,EiMine77,pt,Minecraft,✅ RECOMPENSAS ON! | ⭐ SEJA RÁPIDO E GANHE UMA CAPA DE GRAÇA: !CAPA | 💘 INSTAGRAM: @EIMINE77 | !ajuda !rerun !sub !subgratis !loja,"['Minecraft', 'EiMine', 'Português', 'RecompensasEspetadores']",[],False
19,2025-03-27 12:20,353,minecraft,False,Vitor_jbs,pt,Minecraft,SURVIVAL COM MODS 🐉 |❗pix ❗dc ❗comandos,"['Português', 'minecraft', 'mine', 'pvp', 'bedwars', 'mush', 'mushmc', 'roblox', 'RecompensasEspetadores']",[],False
