ID,Data,channel_name,language,last_game_name,stream_title,stream_tags,classification_labels,is_branded_content
10,2025-03-26 00:19,beletz_,pt,Fortnite,SORTEIO PASSE DE BATALHA 🔥JOGANDO FORTNITE COM O CHAT ♡ USE O CODE: BELETZ🩵❗sub❗pix ❗code,"['portugues', 'fortnite', 'fortnitetrocacao', 'stream', 'Português', 'girlgamers']",[],False
10,2025-03-26 00:19,guisobrevivente_,pt,Minecraft,[CAPE] oi bora conversar ?,"['minecraft', 'guisobrevivente', 'tiktok', 'realista', 'shaders', 'construcao', 'conversa', 'amigavel', 'Português', 'RecompensasEspetadores']",[],False
10,2025-03-26 00:19,Gaules,pt,IRL,RERUN: Casa da Tribo! - !socio - Siga @Gaules nas redes sociais!,['Português'],[],True
10,2025-03-26 00:19,Brederodess,pt,Tibia,!ABRIL VAI SER DOIDO NO RÂBIIII!   - !BAG  !RUBINOT  !Dracoins !Discord !GRUPO,"['Tibia', 'rubinot', 'Português']",[],False
10,2025-03-26 00:19,Rubini,pt,Grand Theft Auto V,@Rubini [18+] (57/300) Prodigy Brazil - B.Komarov -  WWW.RUBINOT.COM - !loja !rubinot !transfer !reidoscoins,"['Português', 'NoPixel', 'NoPixelSA', 'GTA', 'Medivia', 'MMORPG', 'Tibia', 'Rubinot', 'CDA', 'HolidayHoopla']","['MatureGame', 'ProfanityVulgarity']",True
10,2025-03-26 00:19,Sativobr,pt,Tibia,⚔️ SERVICE EK 425 FULL SET 🔥 MAIS TARDE O MS 🏹,"['gameplay', 'Português', 'Tibia', 'tibiaglobal', 'TibiaAovivo', 'tíbia', 'tibiagameplay', 'TibiaEK']",[],False
11,2025-03-26 00:30,Cooruja,pt,Overwatch 2,[ !DROP Faster] 5 Lootbox free! !Sorteio LESSERAFIM e !LendariaFree !eternus !Passefree,"['Autismo', 'TDAH', 'SafeSpace', 'Pai', 'Overwatch', 'Português', '4fun', 'OW2Season15', 'OW2Brasil', 'DropsAtivados']",[],False
11,2025-03-26 00:30,beletz_,pt,Fortnite,SORTEIO PASSE DE BATALHA 🔥JOGANDO FORTNITE COM O CHAT ♡ USE O CODE: BELETZ🩵❗sub❗pix ❗code,"['portugues', 'fortnite', 'fortnitetrocacao', 'stream', 'Português', 'girlgamers']",[],False
11,2025-03-26 00:30,KamiKat,pt,League of Legends,LEAGUE OF LEGENDS BR CHALLEnGER - !pix !elo !pro !runa,"['Português', 'LGBT', 'gaymer', 'Gay', 'Aposentado', 'leagueoflegends', 'twinkativo', 'Smolder']",[],False
11,2025-03-26 00:30,mathg,pt,Just Chatting,Pesadelo na cozinha,"['Português', 'English']",[],False
