ID,Data,View_time,searched_game,watched,channel_name,language,last_game_name,stream_title,stream_tags,classification_labels,is_branded_content
0,2025-04-04 17:37,534,overwatch-2,False,Emongg,en,Overwatch 2,OVERWATCH 2 GAMING,['English'],[],False
0,2025-04-04 17:37,534,overwatch-2,False,SillyVibez,en,Overwatch 2,[DROPS] 1. Music 2. Having Fun 3. Maybe Win on Overwatch..,"['English', 'PlayingwithViewers', 'CommunityEngagement', 'NonProfessionalGamer', 'CommunityFocused', 'LanguageWarning', 'chillingstream', 'overwatch', 'deadbydaylight']",['ProfanityVulgarity'],False
0,2025-04-04 17:37,534,overwatch-2,True,ZBRA,en,Overwatch 2,ONLY WINNING DOOMFIST 6V6 RANKED,"['Ranked', 'Doomfist', 'English', 'chill', 'Doomfist']",[],False
1,2025-04-04 17:48,522,sea-of-thieves,False,BoxyFresh,en,Sea of Thieves,🏴‍☠️HOWDY🏴‍☠️  TTS 500  !latest !merch !art,"['English', 'LordofFrenziedFlame', 'OnlyUpChampion', 'SubnauticaFirefighter', 'ProLegoBuilder', 'PuzzleMaster', 'AmateurAstronomer']",[],False
1,2025-04-04 17:48,522,sea-of-thieves,True,LeVraiDoffy,fr,Sea of Thieves,🔴GAME CUSTOM VIEWERS🔴❗youtube ❗sub ❗hellofresh #ad,['Français'],[],False
1,2025-04-04 17:48,522,sea-of-thieves,False,COPREA,en,Sea of Thieves,♦️𝗗𝗔𝗡𝗗𝗬♦️ @refurius @0riginalpiratematerial,"['English', 'egirlgamer', 'FolicularDiety', 'HairGod', 'memes', 'Português']",[],False
1,2025-04-04 20:01,591,marvel-rivals,False,Necros,en,Marvel Rivals,"SEASON 2 EARLY ACCESS TODAY, I've got a gala to attend to. #ad","['English', 'spiderman', 'blackpanther', 'DropsEnabled']",[],False
1,2025-04-04 20:01,591,marvel-rivals,True,TimTheTatman,en,Marvel Rivals,EMMA FROST EARLY ACCESS GAMEPLAY TODAY (MARVEL RIVALS SEASON 2) #ad,"['English', 'DropsEnabled']",[],True
1,2025-04-04 20:01,591,marvel-rivals,False,Ninja,en,Marvel Rivals,Marvel Rivals Season 2 Preview + Emma Frost EARLY ACCESS #AD !suit,"['English', 'Ninja', 'BattleRoyale', 'Chapter6', 'YouKnowWhatsCrazy', 'LowTaperFade', 'ItsMassive', 'StillDraggingIt', 'SaveYourSkin', 'DropsEnabled']",[],False
1,2025-04-05 00:01,565,ea-sports-fc-25,False,zwebackhd,en,EA Sports FC 25,(+)🥶 BECKENBAUER IS BACK!! CRAZY EVOS WOW!! IS IMMORTALS PROMO GOOD BRO?!? WL!! Friday RTG Vibin' merch !prime,"['FIFA', 'SPORTS', 'SOCCER', 'English', 'FC']",[],False
1,2025-04-05 00:01,565,ea-sports-fc-25,True,BPMnerd,en,EA Sports FC 25,FUT IMMORTALS - TIME TO PACK THOSE ICONS + HEROES... 400+ PACKS! 🎉VIBESSSSS🎉,"['English', 'GRIND', 'ENGLAND', 'bald', 'BPM', 'TRADING', 'soccer', 'futbirthday', 'Birthday', 'R10']",[],False
1,2025-04-05 00:01,565,ea-sports-fc-25,False,SAF_Cameron,en,EA Sports FC 25,2X PRO FUT CHAMPS,"['EAFC', 'FIFA', 'FOOTBALL', 'PRO', 'ENGLISH', 'fcpro', 'fc25', 'easports', 'English']",[],False
1,2025-04-05 04:01,540,overwatch-2,False,codebreaker,en,Overwatch 2,TOP 500 DPS | JUST A PART TIME STREAMER AND FULL TIME CAT DAD,"['dps', 'chill', 'English']",[],False
1,2025-04-05 04:01,540,overwatch-2,False,iddqd,en,Overwatch 2,[top10 sick irl] but good tunes and sicker aim.,"['gigachad', 'aimbot', 'FPS', 'English', 'adhd', 'swedish', 'pro', 'Educational', 'Cassidy']",[],False
1,2025-04-05 04:01,540,overwatch-2,True,7atex,en,Overwatch 2,help,"['meow', 'ADHD', 'chill', 'LOUD', 'English']",[],False
2,2025-04-05 04:12,551,marvel-rivals,False,GURU,en,Marvel Rivals,[ 🔥 DROPS BACK 🔥 ] RANK 1 GRIND,"['Educational', 'English', 'tank', 'top500', 'Coaching', 'DropsEnabled']",[],False
2,2025-04-05 04:12,551,marvel-rivals,False,sinatraa,en,Marvel Rivals,[DROPS] THANOS RANKED,"['English', 'DropsEnabled']",[],False
2,2025-04-05 04:12,551,marvel-rivals,True,Nautilifts,en,Marvel Rivals,[!DROPS] BRUCE BANNER MAIN plays MARVEL RIVALS - SEASON 2 EARLY ACCESS! + 100K TikTok celebration :)) || long stream! - !discord !TikTok,"['English', 'chill', 'aura', 'mauga', 'Marvel', 'marvelrivals', 'DropsEnabled']",[],True
