ID,Data,View_time,searched_game,watched,channel_name,language,last_game_name,stream_title,stream_tags,classification_labels,is_branded_content
4,2025-04-11 20:01,502,counter-strike,False,Stewie2K,en,Counter-Strike,gamin? | !store !socials !discord !tradeit,"['English', 'FPS', 'CSGO', 'CS2', 'PRO', 'CS', 'Multiplayer']",['MatureGame'],False
4,2025-04-11 20:01,502,counter-strike,False,ArrowCS,en,Counter-Strike,🔴$250 BEST NEW SKIN CRAFT COMPETITION🔴,['English'],['MatureGame'],False
4,2025-04-11 20:01,502,counter-strike,True,StabMrStabby,en,Counter-Strike,❤︎ Knife Giveaway ❤︎ !giveaway !monthly !femboy !maid,"['English', 'counterstrike', 'giveaway', 'Giveaways', 'CS2', 'Chıll', 'chattingwithviewers', 'old', 'femboy', 'BadAtThisGame']",['MatureGame'],False
5,2025-04-11 20:12,302,league-of-legends,False,Dantes,en,League of Legends,83% WR MASTERS - BEST HEC WORLD - DEMON GRIND TO GM,['English'],[],False
5,2025-04-11 20:12,302,league-of-legends,False,KatEvolved,en,League of Legends,🔴RANK 1 KATARINA WORLD🔴2x RANK 1 NA🔴4x KR CHALLENGER🔴SAVING NA SOLOQ🔴!prime !socials,"['ADHD', 'Vtuber', 'MANIC', 'Psychosis', 'English', 'GODCOMPLEX', 'Femboy', 'Furry', 'Gaslighting', 'Manipulator']",[],False
5,2025-04-11 20:12,302,league-of-legends,True,Nightblue3,en,League of Legends,1041 LP CHALLENGER JUNGLE (peak),['English'],[],False
6,2025-04-11 20:19,317,overwatch-2,True,ZBRA,en,Overwatch 2,"1 sub = 1 weighted pullup, DOOMFIST 6V6 RANKED","['Ranked', 'Doomfist', 'English', 'chill', 'Doomfist']",[],False
6,2025-04-11 20:19,317,overwatch-2,False,findveil,en,Overwatch 2,OW2 Pain❇️Grinding Off Characters❇️Short Stream today!,"['DPS', 'English', 'FlexPlayer', 'TikTokCreator', 'NA', 'LGPTQIAplus', 'ChatInteraction', 'Community', 'LurkerFriendly']",[],False
6,2025-04-11 20:19,317,overwatch-2,False,sunshinebread,en,Overwatch 2,THE DAWN OF THE FINAL DAY (?!!?!),"['English', 'Doomfist', 'unemployed', 'LOUD', 'obnoxious', 'SISYPHUS', 'NEET', 'hitscan', 'tracer', 'altfashion']",[],False
6,2025-04-12 00:01,446,counter-strike,True,Stewie2K,en,Counter-Strike,gamin? | !store !socials !discord !tradeit,"['English', 'FPS', 'CSGO', 'CS2', 'PRO', 'CS', 'Multiplayer']",['MatureGame'],False
6,2025-04-12 00:01,446,counter-strike,False,Hoodiestealerr,en,Counter-Strike,DAY 6 REVIVING NA CS2: !hoodie !followage !breathe !gg !christmas !prime !sus,"['girl', 'gamergirl', 'funny', 'ragebait', 'yourmom', 'christian', 'cs2', 'egirl', 'English']",['MatureGame'],False
6,2025-04-12 00:01,446,counter-strike,False,coopertv,en,Counter-Strike,🔴30K ELO GRIND🔴OPENING CASES WITH STARS 🔴REACTS🔴 !tradeit !skinclub baby !registry,['English'],['MatureGame'],False
6,2025-04-12 04:01,495,grand-theft-auto-v,True,OvercastFiveM,en,Grand Theft Auto V,being a developer,['English'],['MatureGame'],False
6,2025-04-12 04:01,495,grand-theft-auto-v,False,vadriss,en,Grand Theft Auto V,Day 11 of UNCAPPED Birthday SUBATHON | IRL STREAM | !merch !subathon !goals,"['English', 'Gay', 'femboy', 'LGBTQ', 'twitchprideguild']",['MatureGame'],False
6,2025-04-12 04:01,495,grand-theft-auto-v,False,Daxztv,en,Grand Theft Auto V,Exclusive Roleplay | Deputy Saviour | GTA 5 FiveM RP | Grand Theft Auto 5 | BCSO |,"['English', 'fivem', 'gta', 'grandtheftauto', 'Roleplay', 'ＧTA5', 'NoPixel', 'District10', 'PurpleRP', 'SmileRP']",['MatureGame'],False
6,2025-04-12 08:01,516,fortnite,False,Oatley,en,Fortnite,"FNCS SCRIMS | Code ""Oatley"" #ad | !socials !youtube !fncs !delay","['FamilyFriendly', 'Fortnite', 'BattleRoyale', 'Multiplayer', 'Competitive', 'Professional', 'Positivity', 'PC', 'English']",[],False
6,2025-04-12 08:01,516,fortnite,True,Nenaxr,en,Fortnite,Pub Princess...♥️💭,"['English', 'Rerun']",['ProfanityVulgarity'],False
6,2025-04-12 08:01,516,fortnite,False,AsianJeff,en,Fortnite,Gym,['English'],[],False
6,2025-04-12 12:01,375,roblox,False,OnlyFye,en,ROBLOX,🌌ANIME LAST STAND🌌AV UPDATE TONIGHT🌌KAI CENAT GET ME IN YOUR STREAMING UNIVERSITY🌌sub !links,['English'],[],False
6,2025-04-12 12:01,375,roblox,True,Misonomiso,en,ROBLOX,:D welcome to soup | im the little giant fr fr | no goonin allowed,"['English', 'roblox', 'marvelrivals', 'SlowLearner', 'deadrails']",[],False
6,2025-04-12 12:01,375,roblox,False,not_m1nh,en,ROBLOX,DAY 5 (NOOB TO PRO) PLAYING ANIME LAST STAND + NEW YT VIDEO,"['English', 'asain']",[],False
6,2025-04-12 16:01,462,ea-sports-fc-25,False,TEDDY127,en,EA Sports FC 25,90+ x5 PACKS + TRADING!!! FC25 TRADING DISCORD (ENG/PS5),"['gaming', 'soccer', 'futbol', 'English']",[],False
6,2025-04-12 16:01,462,ea-sports-fc-25,False,GoalPoacher,en,EA Sports FC 25,💣 PRO MAIN CHAMPS (0-0) 💣 TITI 🔥 💣 !tactics 💣,"['futchamps', 'pro', 'EAFC', 'futchampions', 'ultimateteam', 'FUT', 'English', 'WeekendLeague', 'fc25', 'eafc25']",[],False
6,2025-04-12 16:01,462,ea-sports-fc-25,True,TrenchyFC,en,EA Sports FC 25,🚨CHAMPS TIME🚨 | IMMORTALS TEAM 2 ⚪⚪ | !tactics | FOLLOWER GOAL 875/900,"['FC25', 'fifa', 'chill', 'uk', 'english', 'fut', 'packs', 'English']",[],False
7,2025-04-12 16:11,581,counter-strike,True,PGL,en,Counter-Strike,G2 Esports vs Complexity - PGL Bucharest 2025 - Semifinals,"['Esports', 'English']",['MatureGame'],False
7,2025-04-12 16:11,581,counter-strike,False,dima_wallhacks,en,Counter-Strike,🔴G2 vs. Complexity | PGL Bucharest CO-STREAM🔴 !map !disability !skinsmonkey,"['140IQ', 'English', 'ASMR', 'forsen']",['MatureGame'],False
7,2025-04-12 16:11,581,counter-strike,False,Mrtweeday,en,Counter-Strike,🔴 PGL Bucharest 2025 Semi-Finals + Steps 🔴🙂 !trade !oace,['English'],['MatureGame'],True
7,2025-04-12 20:01,485,roblox,False,OnlyFye,en,ROBLOX,🌌ANIME LAST STAND🌌UPDATE TONIGHT??🌌KAI CENAT GET ME IN YOUR STREAMING UNIVERSITY🌌sub !links,['English'],[],False
7,2025-04-12 20:01,485,roblox,True,osdeelive,en,ROBLOX,🔴{LIVE}🔴 PLS DONATE OFFLINE DONATING TO VIEWERS! | 🔴,['English'],[],False
7,2025-04-12 20:01,485,roblox,False,CorgiVR,en,ROBLOX,ALS UPDATE TOMMOROW ? ALREADY ? PEAKKK,['English'],[],False
7,2025-04-13 00:01,463,fortnite,False,AussieAntics,en,Fortnite,🏆 GETTING UNWASHED FOR PRO-AM 🏆 FNCS GROUPS TOMORROW 👀,['English'],[],False
7,2025-04-13 00:01,463,fortnite,True,Peterbot247Official,en,Fortnite,(DROPS ON) 🔴  TOURNAMENT WATCH PARTY !settings !binds 🔴,['English'],[],False
7,2025-04-13 00:01,463,fortnite,False,umisoul,en,Fortnite,✨pewpews✨|  ♡ !lurk !discord,"['English', 'Yapper']",[],False
7,2025-04-13 04:00,544,minecraft,False,CarlCrafts,en,Minecraft,IMPOSSIBLE MINECRAFT - with @queen_ov_drama @sir_nipplington and @jazzlikeonion,"['Australian', 'ADHD', 'Hardcore', 'English', 'Neurodivergent', 'Aussie', 'ClosedCaptions', 'Beard', 'vanilla', 'OCE']",[],False
7,2025-04-13 04:01,544,minecraft,False,gkey,en,Minecraft,"🟪17,000+ DAYS Hardcore Minecraft🟪!project !tour !socials🟪",['English'],[],False
7,2025-04-13 04:01,544,minecraft,True,HelloMyNameIsJarvis,en,Minecraft,"IT'S MY BIRTHDAY, COME CELEBRATE WITH ME! 🎂 FREE COZY VIBES","['English', 'Cozy', 'Birthday', 'PassengerPlayingWelcome']",[],False
8,2025-04-13 04:12,361,the-sims-4,False,ORRsumn,en,The Sims 4,"SIMMING AND SIPPING ||ANQUAN IN D10 || SUB GOAL : 1,250 || !tip !lurk !unlurk","['BLACKSIMMER', 'ORRSUMN', 'PHARAOH', 'RAOHVALLEY', 'D10', 'English']",[],False
8,2025-04-13 04:12,361,the-sims-4,True,LeilaniOrange,en,The Sims 4,3 New Expansion & Game Packs YAY Chat voted Cozy Vibes! Shots 4 Support 🧡Raids Welcomed! Partner Push 🧡!smackin !rogue !lurk !sr 🧡,"['Polynesian', 'Woman', 'Chill', 'SongRequests', 'GamerGirl', 'Black', 'SafeSpace', 'English', 'Nice', 'Princess']",[],False
8,2025-04-13 04:12,361,the-sims-4,False,GoldenFemme,en,The Sims 4,[18+] sims then cyberpunking. semi-long stream saturday | 420 cozy vibes| !commands,"['English', 'LGBTQIAPlus', '18plus', 'LoreNerd', 'Black', '420', 'Lesbian', 'NoBackseating', 'VanillaSims']",['ProfanityVulgarity'],False
8,2025-04-13 08:01,310,overwatch-2,False,August,en,Overwatch 2,🔴TOP 500 SUPPORTING!🔴Facecam stream so you can see the weekend games drain my sanity one game at a time.,"['Kiriko', 'Support', 'ADHD', 'Anime', 'Top500', 'English', 'Ana', 'Juno']",[],False
8,2025-04-13 08:01,310,overwatch-2,True,iddqd,en,Overwatch 2,"[TOP 14 DPS] CALLING ALL OILERS, I NEED AN OFFDAY.","['gigachad', 'aimbot', 'FPS', 'English', 'adhd', 'swedish', 'pro', 'Educational', 'Cassidy']",[],False
8,2025-04-13 08:01,310,overwatch-2,False,Moreweth,en,Overwatch 2,I Will Play Only Mercy Until I reach GrandMaster | Day 284 | Sub = Vod Review,"['AMA', 'English', 'Portuguese', 'GreatMusic', 'PlayingwWithViewers', 'Overwatch', 'vodreview', 'Perks', 'Mercy']",[],False
8,2025-04-13 12:01,398,grand-theft-auto-v,True,thedanirep,es,Grand Theft Auto V,MARATÓN DE DANIREP - DÍA 611,"['Español', 'Repetir']",['MatureGame'],False
8,2025-04-13 12:01,398,grand-theft-auto-v,False,HotGirlHSA,en,Grand Theft Auto V,🔥ASH CASH🔥HOTTIE LADY🔥FDG🔥 18+ @hotgirlhsa 🔥!server !socials !tip !discord,"['Aussie', 'Woman', 'Australia', 'Findom', 'Women', 'FDG', 'English', 'Egirl', 'GTARP', 'Roleplay']",['MatureGame'],False
8,2025-04-13 12:01,398,grand-theft-auto-v,False,SrVnthony,es,Grand Theft Auto V,💎 GTA ONLINE PS4 💎 Cheteo y venta de cuentas | KDD | CarMeets | LS | Rutas | Carreras | Tradeos y Mucho más...,"['Español', 'PS5', 'PS4', 'PC', 'Variedad']",['MatureGame'],False
8,2025-04-13 16:01,331,grand-theft-auto-v,False,thedanirep,es,Grand Theft Auto V,MARATÓN DE DANIREP - DÍA 618,"['Español', 'Repetir']",['MatureGame'],False
8,2025-04-13 16:01,331,grand-theft-auto-v,False,OfficerMesser,en,Grand Theft Auto V,GAMERS FOR GIVING 2025!! Today WE do it for the KIDS!!! TARP FAMILY ON TOP!!  COP PLAYS CRIM 🚨 !TheAcademyRP Ghost for 20% off Code Messer,['English'],['MatureGame'],False
8,2025-04-13 16:01,331,grand-theft-auto-v,True,gTasty,de,Grand Theft Auto V,[NarcoCity] Peppi Moser COMEBACK !dc !insta !youtube,['Deutsch'],['MatureGame'],False
9,2025-04-13 16:08,309,ea-sports-fc-25,False,AuzioMF,en,EA Sports FC 25,SWEATING MALDINI CUP! 🚨 !433 !prime !tts @AuzioMF,['English'],[],False
9,2025-04-13 16:08,309,ea-sports-fc-25,False,jirotf16,en,EA Sports FC 25,⛓️FC25 ASTON VILLA CAREER MODE!⛓️GLOVEJOB IN LEAGUE 2!?⛓️!COMMUNITY⛓️!CLIPS⛓️!PRIME⛓️FC25!⛓️VARIETY⛓️,"['fc25', 'eafc25', 'careermode', 'English']",[],False
9,2025-04-13 16:08,309,ea-sports-fc-25,True,LA4AWALE,en,EA Sports FC 25,GG MALDINI OBJECTIVE✅ 🚨 SUBSCRIBE TO MY 2ND YT CHANNEL🚨  !LOOTBAR !YOUTUBE !DISCORD,['English'],[],False
10,2025-04-13 16:15,526,sea-of-thieves,True,SnowyFPS,en,Sea of Thieves,Galleon Hourglass ⛵ │ !level ⭐,"['English', 'Variety', 'snowyfps', 'seaofthieves', 'hourglasspvp', 'hourglass', 'immortalValorant']",[],True
10,2025-04-13 16:15,526,sea-of-thieves,False,Gosfather,en,Sea of Thieves,TODAY!!! BLACK DOG PACK GIVEAWAY Pirate Game Politics @markc_420 @nuttieosa !chaos !giveaway !discord !bilge,"['giveaway', 'seaofthieves', 'English', 'blackdog', 'PvP', 'PvE', 'Ferryman']",[],True
10,2025-04-13 16:15,526,sea-of-thieves,False,LeVraiDoffy,fr,Sea of Thieves,🔴!GIVEAWAY🔴 BIG LIVE VOL ATHENA ft VIEWERS🔴❗youtube ❗sub ❗hellofresh #ad,['Français'],[],False
10,2025-04-13 20:01,525,sea-of-thieves,False,Jfourmess,en,Sea of Thieves,SeaOfThieves 🐸 !masters 🐸 !Anxiety 🐸 !fractal #ad,"['Anxiety', 'chill', 'ginger', 'English', 'UK', 'British', 'MDM', 'TheMandem']",['ProfanityVulgarity'],True
10,2025-04-13 20:01,525,sea-of-thieves,True,Davy911R,fr,Sea of Thieves,⚓️ Serveur alliance avec la commu (2 gallion) 2 place dispos,"['Français', 'discussion', 'PartiesAvecLesSpectateurs', 'Partywithviewers', 'AffiliateStreamer', 'English', 'justchatting', 'chill', 'Drop']",[],False
10,2025-04-13 20:01,525,sea-of-thieves,False,AshlynnDivine,en,Sea of Thieves,Why can’t the pirates fire their weapons on Saturdays? They only cannon Sunday's 🤣😂  | !contest ⚡ !socials 📱 |⚡Powered by @TheRogueEnergy,"['mom', 'SheHer', 'LurkerFriendly', 'bookwormenthusiast', 'English', 'Ally', 'Chatty']",[],False
10,2025-04-14 00:01,431,league-of-legends,True,KarasMai,en,League of Legends,2 Challenger Accounts - Rank 1 Kayn World -  !Challenger !discord,"['English', 'kayn']",[],False
10,2025-04-14 00:01,431,league-of-legends,False,Sanchovies,en,League of Legends,early top lane reps... kinda sick so might not speak as much >_<,['English'],[],False
10,2025-04-14 00:01,431,league-of-legends,False,VamFPS,en,League of Legends,night games :P,"['valorant', 'FPS', 'Chill', 'English', 'chatting']",[],False
10,2025-04-14 04:02,554,the-sims-4,True,DingoVerde,es,The Sims 4,OW2 y después Simeamos?,"['Charlandoconelchat', 'MainSupport', 'Español', 'Overｗatch2', 'Castellano', 'PrimerJuego', 'Jugarconespectadores', 'drops']",['ProfanityVulgarity'],False
10,2025-04-14 04:02,554,the-sims-4,False,lilievemakeup,en,The Sims 4,SIMS SUNDAY - NSB challenge gen 5!!! Better late than never *certified cozy* 18+,"['english', 'chatting', 'casualgamer', 'cozy', 'adhd', 'queer', '420friendly', 'sims4', 'sims4gameplay', 'NotSoBerryChallenge']",[],False
10,2025-04-14 04:02,554,the-sims-4,False,StrawberriSims,en,The Sims 4,♡ building a boba tea shop in the sims 4 ♡,"['English', 'Cozy', 'MentalHealth', 'LGBTQFriendly', 'SuicidePrevention', 'Latina', 'sims4']",[],False
10,2025-04-14 08:02,374,minecraft,False,gkey,en,Minecraft,"🟪17,000+ DAYS Hardcore Minecraft🟪!project !tour !socials🟪",['English'],[],False
10,2025-04-14 08:02,374,minecraft,False,Acceptationn,en,Minecraft,Day 2 OF DIRTSMP!!! Lifesteal SMP with Viewers :) [!discord | !Ip],"['English', 'Minecraft', 'Bedwars', 'Hypixel', 'facecam', 'Gamer', 'lgbtq', 'SMP', 'lifesteal', 'PlayingwWithViewers']",[],False
10,2025-04-14 08:02,374,minecraft,True,PewDiePie,en,Minecraft,Minecraft Monday! ∞ Binge @PewDiePie vids 24/7 with chat ∞ !video,"['Minecraft', 'YouTube', 'AlwaysOn', 'English', 'Rerun']",[],True
11,2025-04-14 08:10,555,the-sims-4,False,lossayyy,en,The Sims 4,GIVEAWAY - BUSINESSES & HOBBIES! Building a modern house! | !what !eacode,"['northernireland', 'ireland', 'irish', 'chaotic', 'safespace', 'funny', 'English', 'chatty', 'mentalhealth', 'Disabled']",[],False
