ID,Data,channel_name,language,last_game_name,stream_title,stream_tags,classification_labels,is_branded_content
5,2025-04-07 20:34,simoesgm,pt,Fortnite,(DROPS ON)  EMOTE GRATIS / JOGANDO COM A GALERA !PIX !drop,"['Português', 'DropsAtivados']",[],False
5,2025-04-07 20:34,sicko1,pt,Fortnite,🟣 DROPS 🟣 👑 203902 COROAS 👑 CODE SICKO #ad ❗exitlag,"['Português', 'PvP', 'English', 'Calvo', 'Idoso', 'Lindo', 'Humilde', 'chill', 'Terror', 'DropsAtivados']",[],False
5,2025-04-07 20:34,ZaynXfps,pt,VALORANT,VOCÊ ESTÁ SENDO HIPNOTIZADO A MANDAR UM PIX PARA MIM.,['Português'],[],False
5,2025-04-07 20:34,gabbsz_,pt,Overwatch 2,(DROPS ON) vem jogar comigoooo <3,"['Português', 'Jogandocomespectadores', 'ChatPriority', 'redragonbrasil', 'UbisoftPartner', 'OverwatchCreators', 'overwatchcreator', 'ShirtMySurvivor', 'Overｗatch2']",[],False
5,2025-04-07 20:34,TrisviK,pt,Sports: Renovations,[🔞] Hoje já é segunda de novo | Simuladores | ❕sr❕sorteio❕pix❕loja❕meta #WiredCreator #Keymailer,"['Português', 'PokemonCommunityGame', 'WiredCreator', 'TheWitcher3', 'IndieGamer']",['ProfanityVulgarity'],False
6,2025-04-07 20:44,iMartynFox,pt,League of Legends,"✨SUBATHON DAY 3✨ Bits, subs e donate aumetam o tempo ❗REGRAS | #OverwatchCreator #OW2Brasil | CÓDIGO DE CRIADOR EPIC GAMES @iMARTYNFOX",['Português'],[],True
6,2025-04-07 20:44,oimille,pt,Fortnite,"[DROPS ON] GESTO GRÁTIS DO FORTNITE, VEM GARANTIR O SEU! - ❗JOGAR  ❗NICK ❗PRESENTE❗PRIME ❗PIX ❗INSTA ❗DISCORD","['Português', 'fornite', 'fortnitebrasil', 'garotagamer', 'Brasil', 'fortnitegaminglive']",[],True
6,2025-04-07 20:44,EiMine77,pt,Minecraft,✅ RECOMPENSAS ON! | ⭐ SEJA RÁPIDO E GANHE UMA CAPA DE GRAÇA: !CAPA | 💘 INSTAGRAM: @EIMINE77 | !ajuda !rerun !sub !subgratis !loja,"['Minecraft', 'EiMine', 'Português']",[],False
6,2025-04-07 20:44,oPontifeX,pt,Phasmophobia,1° SUBATHON e FRONT PAGE | !subathon !jogar !clipe !bits !donate !livepix !pix | Closed Caption,"['ClosedCaption', 'Português', 'LGBT', 'Drops', 'MarvelRivals', 'Subathon', 'FrontPage', 'DBD', 'Devour', 'Phasmophobia']",['MatureGame'],False
6,2025-04-07 20:44,sicko1,pt,Fortnite,🟣 DROPS 🟣 👑 203902 COROAS 👑 CODE SICKO #ad ❗exitlag,"['Português', 'PvP', 'English', 'Calvo', 'Idoso', 'Lindo', 'Humilde', 'chill', 'Terror', 'DropsAtivados']",[],False
6,2025-04-07 20:44,simoesgm,pt,Fortnite,(DROPS ON)  EMOTE GRATIS / JOGANDO COM A GALERA !PIX !drop,"['Português', 'DropsAtivados']",[],False
